Category	Term	Count	%	PValue	Genes	List_Total	Pop_Hits	Pop_Total	Fold_Enrichment	Bonferroni	Benjamini	FDR
GOTERM_BP_FAT	GO:0050871~positive_regulation_of_B_cell_activation	11	0.9632224168126094	2.4960800697120113E-5	ENSG00000113525,_ENSG00000139193,_ENSG00000104432,_ENSG00000186827,_ENSG00000109471,_ENSG00000105329,_ENSG00000169194,_ENSG00000004468,_ENSG00000113520,_ENSG00000124762,_ENSG00000073861	862	33	13528	5.231245166279969	0.08012720196023693	0.001814002303183626	0.045482765124593705
GOTERM_BP_FAT	GO:0031399~regulation_of_protein_modification_process	39	3.4150612959719786	2.5487702158024044E-5	ENSG00000095261,_ENSG00000167244,_ENSG00000167207,_ENSG00000109471,_ENSG00000128342,_ENSG00000101665,_ENSG00000095752,_ENSG00000105329,_ENSG00000197461,_ENSG00000107779,_ENSG00000164399,_ENSG00000106799,_ENSG00000147889,_ENSG00000171791,_ENSG00000143674,_ENSG00000204217,_ENSG00000164400,_ENSG00000091436,_ENSG00000151694,_ENSG00000169554,_ENSG00000151876,_ENSG00000121594,_ENSG00000096968,_ENSG00000150593,_ENSG00000030110,_ENSG00000006432,_ENSG00000160712,_ENSG00000185338,_ENSG00000127318,_ENSG00000133895,_ENSG00000135842,_ENSG00000113525,_ENSG00000160948,_ENSG00000103423,_ENSG00000138685,_ENSG00000197594,_ENSG00000113520,_ENSG00000175505,_ENSG00000138834	862	295	13528	2.0747650320500215	0.08174756110285042	0.0018128853358717611	0.04644265720469276
GOTERM_BP_FAT	GO:0050731~positive_regulation_of_peptidyl-tyrosine_phosphorylation	13	1.138353765323993	2.687560087305169E-5	ENSG00000167244,_ENSG00000113525,_ENSG00000167207,_ENSG00000109471,_ENSG00000128342,_ENSG00000095752,_ENSG00000160712,_ENSG00000164400,_ENSG00000113520,_ENSG00000164399,_ENSG00000175505,_ENSG00000096968,_ENSG00000121594	862	47	13528	4.340820457125932	0.08600206693476209	0.001871724654297413	0.04897104460166446
GOTERM_BP_FAT	GO:0009968~negative_regulation_of_signal_transduction	32	2.8021015761821366	2.7127469627350215E-5	ENSG00000167207,_ENSG00000090104,_ENSG00000101665,_ENSG00000064393,_ENSG00000125388,_ENSG00000136603,_ENSG00000116741,_ENSG00000171700,_ENSG00000115956,_ENSG00000152270,_ENSG00000124788,_ENSG00000165233,_ENSG00000137801,_ENSG00000163113,_ENSG00000108370,_ENSG00000196396,_ENSG00000106462,_ENSG00000150681,_ENSG00000124813,_ENSG00000183691,_ENSG00000204673,_ENSG00000185338,_ENSG00000159733,_ENSG00000133895,_ENSG00000173334,_ENSG00000143333,_ENSG00000103423,_ENSG00000138835,_ENSG00000197594,_ENSG00000115170,_ENSG00000101082,_ENSG00000171310	862	221	13528	2.27239609032976	0.08677203759679597	0.0018507290514474528	0.049429876923645644
GOTERM_BP_FAT	GO:0050671~positive_regulation_of_lymphocyte_proliferation	14	1.2259194395796849	3.056927154078451E-5	ENSG00000198805,_ENSG00000186827,_ENSG00000109471,_ENSG00000197471,_ENSG00000138684,_ENSG00000169194,_ENSG00000004468,_ENSG00000113525,_ENSG00000103423,_ENSG00000104432,_ENSG00000113520,_ENSG00000197299,_ENSG00000124762,_ENSG00000121594	862	55	13528	3.9947690360683397	0.09722899020675502	0.0020436358467077476	0.0556996491651196
GOTERM_BP_FAT	GO:0000904~cell_morphogenesis_involved_in_differentiation	34	2.9772329246935203	3.215405756597402E-5	ENSG00000107736,_ENSG00000091129,_ENSG00000105329,_ENSG00000154134,_ENSG00000104725,_ENSG00000197956,_ENSG00000116106,_ENSG00000163785,_ENSG00000166313,_ENSG00000133961,_ENSG00000068793,_ENSG00000160460,_ENSG00000171791,_ENSG00000196358,_ENSG00000105991,_ENSG00000181754,_ENSG00000140443,_ENSG00000112902,_ENSG00000096968,_ENSG00000175866,_ENSG00000183691,_ENSG00000125753,_ENSG00000122877,_ENSG00000168280,_ENSG00000196154,_ENSG00000110400,_ENSG00000069702,_ENSG00000099250,_ENSG00000112782,_ENSG00000075891,_ENSG00000169398,_ENSG00000138834,_ENSG00000186350,_ENSG00000020633	862	244	13528	2.1868319957399867	0.10200358809532872	0.0021073686552977033	0.05858645599033929
GOTERM_BP_FAT	GO:0002700~regulation_of_production_of_molecular_mediator_of_immune_response	12	1.0507880910683012	3.5156967648230065E-5	ENSG00000167207,_ENSG00000186827,_ENSG00000109471,_ENSG00000104998,_ENSG00000105329,_ENSG00000138684,_ENSG00000213203,_ENSG00000169194,_ENSG00000113520,_ENSG00000102245,_ENSG00000073861,_ENSG00000172175	862	41	13528	4.5932884386848505	0.11098154255030979	0.0022596984450630186	0.06405626620401561
GOTERM_MF_FAT	GO:0042802~identical_protein_binding	68	5.954465849387041	3.655782620851043E-5	ENSG00000160685,_ENSG00000184489,_ENSG00000197461,_ENSG00000071539,_ENSG00000197956,_ENSG00000060982,_ENSG00000107779,_ENSG00000165891,_ENSG00000112877,_ENSG00000128394,_ENSG00000137166,_ENSG00000164284,_ENSG00000124788,_ENSG00000183691,_ENSG00000118777,_ENSG00000126456,_ENSG00000140939,_ENSG00000197635,_ENSG00000196154,_ENSG00000182985,_ENSG00000148672,_ENSG00000108821,_ENSG00000184470,_ENSG00000163191,_ENSG00000112116,_ENSG00000076003,_ENSG00000120915,_ENSG00000073282,_ENSG00000134709,_ENSG00000168394,_ENSG00000183044,_ENSG00000147443,_ENSG00000105329,_ENSG00000104725,_ENSG00000099331,_ENSG00000087053,_ENSG00000100151,_ENSG00000130402,_ENSG00000115956,_ENSG00000171791,_ENSG00000143674,_ENSG00000137801,_ENSG00000145649,_ENSG00000091436,_ENSG00000109861,_ENSG00000184371,_ENSG00000140443,_ENSG00000152556,_ENSG00000100097,_ENSG00000030110,_ENSG00000006432,_ENSG00000132334,_ENSG00000150093,_ENSG00000164362,_ENSG00000075340,_ENSG00000160712,_ENSG00000135821,_ENSG00000110400,_ENSG00000110921,_ENSG00000099250,_ENSG00000025156,_ENSG00000068078,_ENSG00000197594,_ENSG00000109906,_ENSG00000196924,_ENSG00000115170,_ENSG00000166228,_ENSG00000061656	829	640	12983	1.6639852231604344	0.03508730099651447	0.003960763081113594	0.05757346663677332
GOTERM_BP_FAT	GO:0045859~regulation_of_protein_kinase_activity	43	3.7653239929947455	3.7975852668548664E-5	ENSG00000175898,_ENSG00000167244,_ENSG00000109471,_ENSG00000105329,_ENSG00000063176,_ENSG00000106799,_ENSG00000085511,_ENSG00000172175,_ENSG00000100151,_ENSG00000147889,_ENSG00000166068,_ENSG00000131370,_ENSG00000143674,_ENSG00000137801,_ENSG00000102760,_ENSG00000091436,_ENSG00000222040,_ENSG00000184371,_ENSG00000197299,_ENSG00000151694,_ENSG00000124762,_ENSG00000169554,_ENSG00000096968,_ENSG00000176170,_ENSG00000034152,_ENSG00000150593,_ENSG00000006432,_ENSG00000168734,_ENSG00000186827,_ENSG00000178607,_ENSG00000150457,_ENSG00000204673,_ENSG00000197019,_ENSG00000123975,_ENSG00000159733,_ENSG00000163421,_ENSG00000133895,_ENSG00000173334,_ENSG00000103423,_ENSG00000124145,_ENSG00000138685,_ENSG00000138835,_ENSG00000138834	862	345	13528	1.9560308013046839	0.11932763827665482	0.0023946681180792018	0.06919061672333582
GOTERM_BP_FAT	GO:0030030~cell_projection_organization	45	3.940455341506129	3.872563373098961E-5	ENSG00000107736,_ENSG00000091129,_ENSG00000154134,_ENSG00000104725,_ENSG00000197461,_ENSG00000197956,_ENSG00000116106,_ENSG00000163785,_ENSG00000166313,_ENSG00000133961,_ENSG00000184402,_ENSG00000068793,_ENSG00000115956,_ENSG00000160460,_ENSG00000171791,_ENSG00000196358,_ENSG00000105991,_ENSG00000181754,_ENSG00000140443,_ENSG00000112902,_ENSG00000096968,_ENSG00000175866,_ENSG00000125753,_ENSG00000122877,_ENSG00000042493,_ENSG00000168280,_ENSG00000166900,_ENSG00000092621,_ENSG00000110400,_ENSG00000137710,_ENSG00000039068,_ENSG00000099250,_ENSG00000112782,_ENSG00000075891,_ENSG00000169398,_ENSG00000169258,_ENSG00000120885,_ENSG00000204482,_ENSG00000138834,_ENSG00000087258,_ENSG00000125124,_ENSG00000186350,_ENSG00000091409,_ENSG00000035403,_ENSG00000020633	862	368	13528	1.919070916977706	0.12153435581989103	0.0023967247297929095	0.07055623484308882
GOTERM_BP_FAT	GO:0043549~regulation_of_kinase_activity	44	3.852889667250438	3.985040546829648E-5	ENSG00000175898,_ENSG00000167244,_ENSG00000109471,_ENSG00000105329,_ENSG00000063176,_ENSG00000106799,_ENSG00000085511,_ENSG00000172175,_ENSG00000100151,_ENSG00000147889,_ENSG00000166068,_ENSG00000131370,_ENSG00000143674,_ENSG00000137801,_ENSG00000102760,_ENSG00000091436,_ENSG00000222040,_ENSG00000184371,_ENSG00000197299,_ENSG00000114388,_ENSG00000151694,_ENSG00000124762,_ENSG00000169554,_ENSG00000096968,_ENSG00000176170,_ENSG00000034152,_ENSG00000150593,_ENSG00000006432,_ENSG00000168734,_ENSG00000186827,_ENSG00000178607,_ENSG00000150457,_ENSG00000204673,_ENSG00000197019,_ENSG00000123975,_ENSG00000159733,_ENSG00000163421,_ENSG00000133895,_ENSG00000173334,_ENSG00000103423,_ENSG00000124145,_ENSG00000138685,_ENSG00000138835,_ENSG00000138834	862	357	13528	1.9342419102211648	0.12483436516369273	0.002421465576017634	0.07260481134377939
GOTERM_BP_FAT	GO:0051272~positive_regulation_of_cell_motion	19	1.6637478108581436	4.00934403842463E-5	ENSG00000167244,_ENSG00000105329,_ENSG00000160712,_ENSG00000197461,_ENSG00000117525,_ENSG00000142347,_ENSG00000106799,_ENSG00000130402,_ENSG00000126218,_ENSG00000140564,_ENSG00000171791,_ENSG00000090339,_ENSG00000137801,_ENSG00000138685,_ENSG00000184371,_ENSG00000140443,_ENSG00000151694,_ENSG00000096968,_ENSG00000176170	862	98	13528	3.0426630048771246	0.12554578446865772	0.0023927638537400986	0.07304745204650409
BIOCARTA	h_inflamPathway:Cytokines_and_Inflammatory_Response	12	1.0507880910683012	4.0748463497860986E-5	ENSG00000196126,_ENSG00000113525,_ENSG00000104432,_ENSG00000109471,_ENSG00000095752,_ENSG00000105329,_ENSG00000197461,_ENSG00000164400,_ENSG00000169194,_ENSG00000184371,_ENSG00000113520,_ENSG00000164399	161	26	1437	4.119445771619684	0.009045929656621876	0.009045929656621876	0.05197092130641012
SP_PIR_KEYWORDS	transmembrane_protein	63	5.516637478108581	4.854261001916341E-5	ENSG00000147119,_ENSG00000169071,_ENSG00000174175,_ENSG00000151079,_ENSG00000004468,_ENSG00000159640,_ENSG00000139193,_ENSG00000140564,_ENSG00000188404,_ENSG00000146242,_ENSG00000115594,_ENSG00000135404,_ENSG00000037280,_ENSG00000102245,_ENSG00000139679,_ENSG00000121594,_ENSG00000164889,_ENSG00000197471,_ENSG00000197635,_ENSG00000076706,_ENSG00000039068,_ENSG00000069702,_ENSG00000169896,_ENSG00000152127,_ENSG00000067182,_ENSG00000145730,_ENSG00000091409,_ENSG00000085117,_ENSG00000070961,_ENSG00000148053,_ENSG00000125726,_ENSG00000011021,_ENSG00000204681,_ENSG00000116815,_ENSG00000196639,_ENSG00000183473,_ENSG00000132965,_ENSG00000112149,_ENSG00000222040,_ENSG00000184371,_ENSG00000140443,_ENSG00000196126,_ENSG00000132334,_ENSG00000150093,_ENSG00000160791,_ENSG00000110876,_ENSG00000160712,_ENSG00000130821,_ENSG00000110400,_ENSG00000117525,_ENSG00000059377,_ENSG00000120802,_ENSG00000114812,_ENSG00000180644,_ENSG00000203710,_ENSG00000124145,_ENSG00000068078,_ENSG00000197594,_ENSG00000117560,_ENSG00000115170,_ENSG00000134489,_ENSG00000187210,_ENSG00000171310	1111	642	19235	1.6989619522699935	0.02648759824386282	0.0033499656648146026	0.07086971307768142
GOTERM_BP_FAT	GO:0031328~positive_regulation_of_cellular_biosynthetic_process	71	6.217162872154115	5.099325775061499E-5	ENSG00000179833,_ENSG00000168556,_ENSG00000160685,_ENSG00000141040,_ENSG00000128342,_ENSG00000064393,_ENSG00000197461,_ENSG00000112561,_ENSG00000102034,_ENSG00000124788,_ENSG00000101096,_ENSG00000197299,_ENSG00000106633,_ENSG00000121594,_ENSG00000132170,_ENSG00000034152,_ENSG00000178573,_ENSG00000197471,_ENSG00000122877,_ENSG00000087494,_ENSG00000153487,_ENSG00000134852,_ENSG00000197019,_ENSG00000127318,_ENSG00000113658,_ENSG00000135842,_ENSG00000133895,_ENSG00000148143,_ENSG00000112116,_ENSG00000065970,_ENSG00000112115,_ENSG00000075891,_ENSG00000167565,_ENSG00000073282,_ENSG00000067182,_ENSG00000186350,_ENSG00000116016,_ENSG00000167244,_ENSG00000167207,_ENSG00000140396,_ENSG00000109471,_ENSG00000095752,_ENSG00000105329,_ENSG00000088992,_ENSG00000169926,_ENSG00000127124,_ENSG00000164399,_ENSG00000106799,_ENSG00000166313,_ENSG00000196639,_ENSG00000105991,_ENSG00000137801,_ENSG00000164400,_ENSG00000157557,_ENSG00000140443,_ENSG00000096968,_ENSG00000124813,_ENSG00000067955,_ENSG00000138684,_ENSG00000005513,_ENSG00000108175,_ENSG00000113525,_ENSG00000072310,_ENSG00000127334,_ENSG00000090339,_ENSG00000140009,_ENSG00000138685,_ENSG00000102878,_ENSG00000113520,_ENSG00000115170,_ENSG00000166228	862	685	13528	1.6266499568140635	0.15686466228304385	0.002988994051825844	0.09289743852383125
GOTERM_BP_FAT	GO:0007242~intracellular_signaling_cascade	115	10.070052539404553	5.1280382448670955E-5	ENSG00000175898,_ENSG00000131759,_ENSG00000169071,_ENSG00000101665,_ENSG00000113319,_ENSG00000064393,_ENSG00000157985,_ENSG00000107130,_ENSG00000172175,_ENSG00000139193,_ENSG00000131370,_ENSG00000197299,_ENSG00000196914,_ENSG00000171621,_ENSG00000165997,_ENSG00000121594,_ENSG00000034152,_ENSG00000107263,_ENSG00000166592,_ENSG00000144118,_ENSG00000126456,_ENSG00000198915,_ENSG00000133895,_ENSG00000106069,_ENSG00000137936,_ENSG00000069702,_ENSG00000124225,_ENSG00000103423,_ENSG00000117676,_ENSG00000119138,_ENSG00000073282,_ENSG00000186350,_ENSG00000124126,_ENSG00000167244,_ENSG00000197122,_ENSG00000171700,_ENSG00000115956,_ENSG00000166068,_ENSG00000145703,_ENSG00000137801,_ENSG00000222040,_ENSG00000108370,_ENSG00000177189,_ENSG00000141068,_ENSG00000123975,_ENSG00000180448,_ENSG00000149782,_ENSG00000114812,_ENSG00000182621,_ENSG00000145715,_ENSG00000082074,_ENSG00000177981,_ENSG00000140009,_ENSG00000138685,_ENSG00000196924,_ENSG00000146426,_ENSG00000140350,_ENSG00000089012,_ENSG00000173848,_ENSG00000116574,_ENSG00000118507,_ENSG00000106633,_ENSG00000176170,_ENSG00000151208,_ENSG00000139725,_ENSG00000087494,_ENSG00000163421,_ENSG00000173334,_ENSG00000123892,_ENSG00000023516,_ENSG00000175505,_ENSG00000101082,_ENSG00000186197,_ENSG00000144824,_ENSG00000140396,_ENSG00000167207,_ENSG00000090104,_ENSG00000147443,_ENSG00000148985,_ENSG00000099331,_ENSG00000085511,_ENSG00000106799,_ENSG00000111424,_ENSG00000031081,_ENSG00000196639,_ENSG00000183473,_ENSG00000175634,_ENSG00000143674,_ENSG00000113108,_ENSG00000161270,_ENSG00000091436,_ENSG00000105808,_ENSG00000140443,_ENSG00000120875,_ENSG00000096968,_ENSG00000162889,_ENSG00000006432,_ENSG00000111348,_ENSG00000125735,_ENSG00000139832,_ENSG00000150457,_ENSG00000128656,_ENSG00000185338,_ENSG00000171608,_ENSG00000115896,_ENSG00000127334,_ENSG00000068078,_ENSG00000100320,_ENSG00000128016,_ENSG00000213658,_ENSG00000060558,_ENSG00000138835,_ENSG00000115904,_ENSG00000138834,_ENSG00000121690	862	1256	13528	1.4369264190816793	0.15767433103329298	0.002954051613451303	0.09342027959827748
GOTERM_BP_FAT	GO:0010740~positive_regulation_of_protein_kinase_cascade	26	2.276707530647986	5.435972593171989E-5	ENSG00000167207,_ENSG00000167244,_ENSG00000109471,_ENSG00000128342,_ENSG00000105329,_ENSG00000095752,_ENSG00000064393,_ENSG00000164399,_ENSG00000106799,_ENSG00000172175,_ENSG00000139193,_ENSG00000110330,_ENSG00000164400,_ENSG00000119408,_ENSG00000096968,_ENSG00000100097,_ENSG00000160712,_ENSG00000117525,_ENSG00000113525,_ENSG00000126218,_ENSG00000082512,_ENSG00000113520,_ENSG00000117560,_ENSG00000175505,_ENSG00000196924,_ENSG00000067182	862	167	13528	2.44333606568765	0.16630911501095125	0.0030781778663881987	0.09902746206092994
GOTERM_BP_FAT	GO:0048666~neuron_development	42	3.677758318739054	5.455743352350075E-5	ENSG00000107736,_ENSG00000074527,_ENSG00000091129,_ENSG00000148053,_ENSG00000128342,_ENSG00000154134,_ENSG00000104725,_ENSG00000197956,_ENSG00000116106,_ENSG00000163785,_ENSG00000166313,_ENSG00000133961,_ENSG00000100151,_ENSG00000184402,_ENSG00000068793,_ENSG00000160460,_ENSG00000171791,_ENSG00000196358,_ENSG00000105991,_ENSG00000181754,_ENSG00000140443,_ENSG00000112902,_ENSG00000096968,_ENSG00000175866,_ENSG00000125753,_ENSG00000122877,_ENSG00000168280,_ENSG00000166900,_ENSG00000092621,_ENSG00000110400,_ENSG00000039068,_ENSG00000099250,_ENSG00000112782,_ENSG00000075891,_ENSG00000169398,_ENSG00000169258,_ENSG00000120885,_ENSG00000138834,_ENSG00000204482,_ENSG00000087258,_ENSG00000186350,_ENSG00000020633	862	339	13528	1.9443566104757406	0.1668604738462799	0.003037945284661836	0.09938745803301785
GOTERM_BP_FAT	GO:0046425~regulation_of_JAK-STAT_cascade	11	0.9632224168126094	5.75620722148116E-5	ENSG00000113525,_ENSG00000109471,_ENSG00000128342,_ENSG00000160712,_ENSG00000185338,_ENSG00000164400,_ENSG00000127318,_ENSG00000113520,_ENSG00000164399,_ENSG00000175505,_ENSG00000096968	862	36	13528	4.795308069089971	0.17519496117363498	0.003152532385655493	0.10485830506739013
GOTERM_BP_FAT	GO:0050670~regulation_of_lymphocyte_proliferation	17	1.4886164623467601	5.789834025785568E-5	ENSG00000198805,_ENSG00000186827,_ENSG00000109471,_ENSG00000197471,_ENSG00000105329,_ENSG00000138684,_ENSG00000169194,_ENSG00000004468,_ENSG00000147889,_ENSG00000113525,_ENSG00000103423,_ENSG00000104432,_ENSG00000113520,_ENSG00000197299,_ENSG00000204482,_ENSG00000124762,_ENSG00000121594	862	83	13528	3.214379560003354	0.1761225245569792	0.0031198562472084523	0.10547056440251001
GOTERM_BP_FAT	GO:0048667~cell_morphogenesis_involved_in_neuron_differentiation	30	2.626970227670753	5.967057323856639E-5	ENSG00000107736,_ENSG00000091129,_ENSG00000154134,_ENSG00000104725,_ENSG00000197956,_ENSG00000116106,_ENSG00000163785,_ENSG00000166313,_ENSG00000133961,_ENSG00000068793,_ENSG00000160460,_ENSG00000171791,_ENSG00000196358,_ENSG00000105991,_ENSG00000181754,_ENSG00000140443,_ENSG00000112902,_ENSG00000096968,_ENSG00000175866,_ENSG00000125753,_ENSG00000122877,_ENSG00000168280,_ENSG00000110400,_ENSG00000099250,_ENSG00000112782,_ENSG00000075891,_ENSG00000169398,_ENSG00000138834,_ENSG00000186350,_ENSG00000020633	862	209	13528	2.252689306053575	0.18099385748503283	0.0031642481831537506	0.10869729528966143
GOTERM_BP_FAT	GO:0002697~regulation_of_immune_effector_process	19	1.6637478108581436	6.0715825189845685E-5	ENSG00000167244,_ENSG00000167207,_ENSG00000186827,_ENSG00000109471,_ENSG00000197471,_ENSG00000104998,_ENSG00000105329,_ENSG00000138684,_ENSG00000197635,_ENSG00000169194,_ENSG00000182985,_ENSG00000073861,_ENSG00000172175,_ENSG00000128394,_ENSG00000090339,_ENSG00000213203,_ENSG00000113520,_ENSG00000102245,_ENSG00000150637	862	101	13528	2.9522868760193886	0.1838534288993917	0.0031693625380355694	0.11060035484473651
SP_PIR_KEYWORDS	kinase	66	5.779334500875657	6.242441366679831E-5	ENSG00000169071,_ENSG00000064393,_ENSG00000107779,_ENSG00000125388,_ENSG00000163785,_ENSG00000063176,_ENSG00000173846,_ENSG00000107968,_ENSG00000069956,_ENSG00000156345,_ENSG00000160584,_ENSG00000204217,_ENSG00000037280,_ENSG00000118507,_ENSG00000106633,_ENSG00000176170,_ENSG00000034152,_ENSG00000182511,_ENSG00000119638,_ENSG00000004660,_ENSG00000086015,_ENSG00000149970,_ENSG00000100605,_ENSG00000117676,_ENSG00000011422,_ENSG00000166483,_ENSG00000143479,_ENSG00000148053,_ENSG00000122861,_ENSG00000116106,_ENSG00000197122,_ENSG00000085511,_ENSG00000106799,_ENSG00000067057,_ENSG00000100151,_ENSG00000102572,_ENSG00000147889,_ENSG00000175634,_ENSG00000143674,_ENSG00000077264,_ENSG00000091436,_ENSG00000177189,_ENSG00000140443,_ENSG00000124762,_ENSG00000119408,_ENSG00000162889,_ENSG00000096968,_ENSG00000152556,_ENSG00000006432,_ENSG00000159921,_ENSG00000168734,_ENSG00000178607,_ENSG00000150457,_ENSG00000123975,_ENSG00000171608,_ENSG00000107140,_ENSG00000143179,_ENSG00000110921,_ENSG00000105810,_ENSG00000127334,_ENSG00000183421,_ENSG00000068078,_ENSG00000169398,_ENSG00000062524,_ENSG00000115170,_ENSG00000140474	1111	688	19235	1.6608623071609487	0.03393269981693703	0.00382840603690604	0.09112782768239125
INTERPRO	IPR017441:Protein_kinase,_ATP_binding_site	50	4.378283712784588	6.368734714546815E-5	ENSG00000143479,_ENSG00000169071,_ENSG00000148053,_ENSG00000064393,_ENSG00000107779,_ENSG00000116106,_ENSG00000197122,_ENSG00000125388,_ENSG00000163785,_ENSG00000085511,_ENSG00000106799,_ENSG00000173846,_ENSG00000102572,_ENSG00000107968,_ENSG00000069956,_ENSG00000156345,_ENSG00000160584,_ENSG00000175634,_ENSG00000204217,_ENSG00000143674,_ENSG00000091436,_ENSG00000077264,_ENSG00000037280,_ENSG00000177189,_ENSG00000140443,_ENSG00000119408,_ENSG00000162889,_ENSG00000096968,_ENSG00000034152,_ENSG00000182511,_ENSG00000006432,_ENSG00000178607,_ENSG00000150457,_ENSG00000119638,_ENSG00000086015,_ENSG00000004660,_ENSG00000107140,_ENSG00000123892,_ENSG00000100503,_ENSG00000105810,_ENSG00000127334,_ENSG00000117676,_ENSG00000183421,_ENSG00000068078,_ENSG00000169398,_ENSG00000166483,_ENSG00000062524,_ENSG00000130958,_ENSG00000115170,_ENSG00000140474	1010	455	16659	1.8125340006528128	0.08460613509375792	0.029037033493744757	0.10477383641442906
GOTERM_BP_FAT	GO:0043392~negative_regulation_of_DNA_binding	13	1.138353765323993	6.450673139658884E-5	ENSG00000147889,_ENSG00000167207,_ENSG00000148143,_ENSG00000103423,_ENSG00000186827,_ENSG00000101665,_ENSG00000087494,_ENSG00000115738,_ENSG00000196924,_ENSG00000173334,_ENSG00000133895,_ENSG00000096968,_ENSG00000162711	862	51	13528	4.000363950684682	0.19414099626017378	0.003315207678805554	0.11750205903371391
GOTERM_BP_FAT	GO:0051222~positive_regulation_of_protein_transport	15	1.3134851138353765	6.635258547373258E-5	ENSG00000167207,_ENSG00000167244,_ENSG00000186827,_ENSG00000109471,_ENSG00000125735,_ENSG00000105329,_ENSG00000169194,_ENSG00000107779,_ENSG00000182985,_ENSG00000106799,_ENSG00000162711,_ENSG00000039068,_ENSG00000139193,_ENSG00000196924,_ENSG00000096968	862	67	13528	3.5135228728746064	0.19910315019615155	0.0033583347572969657	0.12086244824224268
GOTERM_BP_FAT	GO:0030334~regulation_of_cell_migration	26	2.276707530647986	6.637112311078146E-5	ENSG00000167244,_ENSG00000101665,_ENSG00000152894,_ENSG00000105329,_ENSG00000174175,_ENSG00000197461,_ENSG00000159640,_ENSG00000140526,_ENSG00000140564,_ENSG00000171791,_ENSG00000137801,_ENSG00000184371,_ENSG00000140443,_ENSG00000151694,_ENSG00000096968,_ENSG00000176170,_ENSG00000160712,_ENSG00000142347,_ENSG00000117525,_ENSG00000173334,_ENSG00000126218,_ENSG00000069702,_ENSG00000090339,_ENSG00000138685,_ENSG00000135919,_ENSG00000035403	862	169	13528	2.41442084597537	0.19915282912801702	0.0033092161365263495	0.12089619558773856
GOTERM_BP_FAT	GO:0051100~negative_regulation_of_binding	14	1.2259194395796849	6.727985364977918E-5	ENSG00000167207,_ENSG00000186827,_ENSG00000101665,_ENSG00000183691,_ENSG00000087494,_ENSG00000133895,_ENSG00000173334,_ENSG00000162711,_ENSG00000147889,_ENSG00000148143,_ENSG00000103423,_ENSG00000115738,_ENSG00000196924,_ENSG00000096968	862	59	13528	3.7239372370128594	0.2015843588977847	0.0033052016907985093	0.1225505055937881
GOTERM_BP_FAT	GO:0002763~positive_regulation_of_myeloid_leukocyte_differentiation	8	0.7005253940455342	7.060724142400731E-5	ENSG00000155090,_ENSG00000113525,_ENSG00000128342,_ENSG00000104267,_ENSG00000184371,_ENSG00000115738,_ENSG00000120659,_ENSG00000161570	862	18	13528	6.974993555039958	0.21042477716418828	0.003418205035574884	0.12860766974980287
GOTERM_CC_FAT	GO:0000267~cell_fraction	97	8.493870402802102	7.269459612216058E-5	ENSG00000174175,_ENSG00000151726,_ENSG00000004468,_ENSG00000063176,_ENSG00000163785,_ENSG00000159640,_ENSG00000139193,_ENSG00000144959,_ENSG00000128294,_ENSG00000171368,_ENSG00000112972,_ENSG00000102245,_ENSG00000106633,_ENSG00000176170,_ENSG00000085733,_ENSG00000166145,_ENSG00000164889,_ENSG00000166900,_ENSG00000197635,_ENSG00000152818,_ENSG00000182985,_ENSG00000133895,_ENSG00000077585,_ENSG00000175003,_ENSG00000111361,_ENSG00000123892,_ENSG00000138814,_ENSG00000126218,_ENSG00000069493,_ENSG00000112782,_ENSG00000168807,_ENSG00000120915,_ENSG00000073282,_ENSG00000087258,_ENSG00000168394,_ENSG00000213719,_ENSG00000183044,_ENSG00000125726,_ENSG00000169194,_ENSG00000099331,_ENSG00000164398,_ENSG00000152969,_ENSG00000067057,_ENSG00000135047,_ENSG00000171700,_ENSG00000135318,_ENSG00000100151,_ENSG00000068793,_ENSG00000115956,_ENSG00000152270,_ENSG00000171791,_ENSG00000041515,_ENSG00000141526,_ENSG00000161270,_ENSG00000008256,_ENSG00000196396,_ENSG00000140443,_ENSG00000135346,_ENSG00000090975,_ENSG00000096968,_ENSG00000152556,_ENSG00000198162,_ENSG00000168734,_ENSG00000150093,_ENSG00000171954,_ENSG00000221968,_ENSG00000070610,_ENSG00000110876,_ENSG00000164733,_ENSG00000111536,_ENSG00000182718,_ENSG00000143753,_ENSG00000132906,_ENSG00000134531,_ENSG00000149782,_ENSG00000110400,_ENSG00000106089,_ENSG00000105281,_ENSG00000059377,_ENSG00000161570,_ENSG00000162545,_ENSG00000182621,_ENSG00000169442,_ENSG00000113525,_ENSG00000143333,_ENSG00000160789,_ENSG00000121039,_ENSG00000211445,_ENSG00000062524,_ENSG00000138834,_ENSG00000146426,_ENSG00000012779,_ENSG00000073737,_ENSG00000154845,_ENSG00000134489,_ENSG00000108582,_ENSG00000015475	774	1083	12782	1.4791122372775405	0.032184449945173	0.0025132792830923067	0.10308217755009563
GOTERM_MF_FAT	GO:0001948~glycoprotein_binding	11	0.9632224168126094	7.560974123808091E-5	ENSG00000145715,_ENSG00000063660,_ENSG00000134363,_ENSG00000174175,_ENSG00000137801,_ENSG00000130635,_ENSG00000169896,_ENSG00000196924,_ENSG00000213420,_ENSG00000106089,_ENSG00000100097	829	37	12983	4.655984090242233	0.07121083104967563	0.007360131590616437	0.11904048186002214
