Category	Term	Count	%	PValue	Genes	List_Total	Pop_Hits	Pop_Total	Fold_Enrichment	Bonferroni	Benjamini	FDR
GOTERM_BP_FAT	GO:0032483~regulation_of_Rab_protein_signal_transduction	6	1.7857142857142856	0.0019691821839071103	ENSG00000131374,_ENSG00000107021,_ENSG00000104946,_ENSG00000099992,_ENSG00000162065,_ENSG00000125875	260	47	13528	6.6422258592471355	0.9728175847671439	0.8351290952506897	3.298009351978781
GOTERM_BP_FAT	GO:0032313~regulation_of_Rab_GTPase_activity	6	1.7857142857142856	0.0019691821839071103	ENSG00000131374,_ENSG00000107021,_ENSG00000104946,_ENSG00000099992,_ENSG00000162065,_ENSG00000125875	260	47	13528	6.6422258592471355	0.9728175847671439	0.8351290952506897	3.298009351978781
GOTERM_BP_FAT	GO:0050865~regulation_of_cell_activation	11	3.273809523809524	0.0020031583752345913	ENSG00000139193,_ENSG00000112149,_ENSG00000104998,_ENSG00000105329,_ENSG00000174175,_ENSG00000137801,_ENSG00000213658,_ENSG00000169194,_ENSG00000089012,_ENSG00000204482,_ENSG00000101082	260	175	13528	3.2705054945054948	0.9744585112360379	0.7055021901826867	3.3540041590541914
GOTERM_BP_FAT	GO:0010721~negative_regulation_of_cell_development	6	1.7857142857142856	0.0021643644910515356	ENSG00000069702,_ENSG00000101665,_ENSG00000105329,_ENSG00000107779,_ENSG00000169398,_ENSG00000197971	260	48	13528	6.503846153846154	0.9809923318937048	0.6286937923222533	3.619265879541189
SMART	SM00164:TBC	6	1.7857142857142856	0.0022031238002308507	ENSG00000131374,_ENSG00000107021,_ENSG00000104946,_ENSG00000099992,_ENSG00000162065,_ENSG00000125875	197	43	9079	6.430645732499115	0.29267994208196757	0.29267994208196757	2.619643719802822
GOTERM_BP_FAT	GO:0006468~protein_amino_acid_phosphorylation	25	7.440476190476191	0.0022156340188899536	ENSG00000132334,_ENSG00000101665,_ENSG00000105329,_ENSG00000178607,_ENSG00000119638,_ENSG00000086015,_ENSG00000107779,_ENSG00000171608,_ENSG00000116106,_ENSG00000125388,_ENSG00000163785,_ENSG00000100151,_ENSG00000173846,_ENSG00000069956,_ENSG00000069702,_ENSG00000156345,_ENSG00000160584,_ENSG00000183421,_ENSG00000137801,_ENSG00000222040,_ENSG00000037280,_ENSG00000169398,_ENSG00000115170,_ENSG00000162889,_ENSG00000034152	260	667	13528	1.9501787567754585	0.9826972628701067	0.5557545770535646	3.703485222994296
UP_SEQ_FEATURE	mutagenesis_site	53	15.773809523809524	0.002329571007584578	ENSG00000107679,_ENSG00000101665,_ENSG00000102349,_ENSG00000157985,_ENSG00000107130,_ENSG00000167705,_ENSG00000156345,_ENSG00000160584,_ENSG00000136878,_ENSG00000165233,_ENSG00000112972,_ENSG00000063438,_ENSG00000034152,_ENSG00000122877,_ENSG00000198246,_ENSG00000117139,_ENSG00000204673,_ENSG00000134852,_ENSG00000119638,_ENSG00000164611,_ENSG00000145506,_ENSG00000100605,_ENSG00000135617,_ENSG00000099992,_ENSG00000033867,_ENSG00000159840,_ENSG00000120915,_ENSG00000134709,_ENSG00000104885,_ENSG00000101082,_ENSG00000166451,_ENSG00000011021,_ENSG00000122861,_ENSG00000099337,_ENSG00000100151,_ENSG00000137801,_ENSG00000189046,_ENSG00000196396,_ENSG00000184007,_ENSG00000143891,_ENSG00000110876,_ENSG00000178607,_ENSG00000160712,_ENSG00000134574,_ENSG00000171608,_ENSG00000159733,_ENSG00000034677,_ENSG00000157978,_ENSG00000179361,_ENSG00000213658,_ENSG00000169398,_ENSG00000117560,_ENSG00000198900	328	2045	19113	1.510210805653289	0.9190729539844518	0.7155232065430499	3.651867183478441
GOTERM_CC_FAT	GO:0009897~external_side_of_plasma_membrane	10	2.976190476190476	0.0026336155197561966	ENSG00000069702,_ENSG00000091129,_ENSG00000188404,_ENSG00000112149,_ENSG00000152990,_ENSG00000174175,_ENSG00000137801,_ENSG00000117560,_ENSG00000213420,_ENSG00000102996	220	170	12782	3.4176470588235293	0.5283747317952313	0.2216068207479992	3.435957033926895
GOTERM_BP_FAT	GO:0001568~blood_vessel_development	13	3.869047619047619	0.0027220849179235484	ENSG00000168214,_ENSG00000069702,_ENSG00000101665,_ENSG00000174175,_ENSG00000122861,_ENSG00000137801,_ENSG00000130635,_ENSG00000222040,_ENSG00000167157,_ENSG00000169398,_ENSG00000063176,_ENSG00000115170,_ENSG00000108821	260	245	13528	2.7608163265306125	0.993163516925581	0.5643489245353772	4.531707824104125
GOTERM_CC_FAT	GO:0005913~cell-cell_adherens_junction	5	1.488095238095238	0.0028947180756357695	ENSG00000136153,_ENSG00000101665,_ENSG00000159840,_ENSG00000110400,_ENSG00000035403	220	35	12782	8.3	0.5622866453803776	0.18661258367195988	3.770589520481782
KEGG_PATHWAY	hsa04115:p53_signaling_pathway	7	2.083333333333333	0.003003470037926372	ENSG00000112378,_ENSG00000137801,_ENSG00000132906,_ENSG00000134574,_ENSG00000149212,_ENSG00000085117,_ENSG00000015475	109	68	5085	4.802347544522397	0.3092537259126875	0.3092537259126875	3.4089399762397887
GOTERM_BP_FAT	GO:0001944~vasculature_development	13	3.869047619047619	0.003309909568750521	ENSG00000168214,_ENSG00000069702,_ENSG00000101665,_ENSG00000174175,_ENSG00000122861,_ENSG00000137801,_ENSG00000130635,_ENSG00000222040,_ENSG00000167157,_ENSG00000169398,_ENSG00000063176,_ENSG00000115170,_ENSG00000108821	260	251	13528	2.694820717131474	0.9976746054834961	0.579481375812928	5.48459675784343
GOTERM_BP_FAT	GO:0006955~immune_response	25	7.440476190476191	0.003462655103426686	ENSG00000104998,_ENSG00000105329,_ENSG00000169194,_ENSG00000107779,_ENSG00000197971,_ENSG00000139193,_ENSG00000112149,_ENSG00000116514,_ENSG00000137801,_ENSG00000145649,_ENSG00000198933,_ENSG00000000971,_ENSG00000204671,_ENSG00000160712,_ENSG00000110400,_ENSG00000172673,_ENSG00000143641,_ENSG00000069702,_ENSG00000213658,_ENSG00000110944,_ENSG00000117560,_ENSG00000204482,_ENSG00000067182,_ENSG00000101082,_ENSG00000168394	260	690	13528	1.8851727982162765	0.9982430683968929	0.5475252415572889	5.730734445571417
GOTERM_BP_FAT	GO:0022604~regulation_of_cell_morphogenesis	9	2.6785714285714284	0.0037025439092606867	ENSG00000069702,_ENSG00000091129,_ENSG00000101665,_ENSG00000105329,_ENSG00000169398,_ENSG00000204482,_ENSG00000163171,_ENSG00000197971,_ENSG00000073712	260	131	13528	3.574633000587199	0.9988688501165982	0.5294417949288113	6.116079356969239
SP_PIR_KEYWORDS	myristate	8	2.380952380952381	0.004255267292553849	ENSG00000118507,_ENSG00000107130,_ENSG00000146426,_ENSG00000104490,_ENSG00000145506,_ENSG00000035403,_ENSG00000101082,_ENSG00000165997	328	119	19235	3.942406230784997	0.7935729674168509	0.3259507304596607	5.710864705556961
GOTERM_BP_FAT	GO:0002694~regulation_of_leukocyte_activation	10	2.976190476190476	0.004694921366602798	ENSG00000139193,_ENSG00000112149,_ENSG00000104998,_ENSG00000105329,_ENSG00000137801,_ENSG00000213658,_ENSG00000169194,_ENSG00000089012,_ENSG00000204482,_ENSG00000101082	260	166	13528	3.1343836886005563	0.9998172208868427	0.5771438448897377	7.6944858471780675
UP_SEQ_FEATURE	active_site:Proton_acceptor	22	6.547619047619048	0.0047732342765825385	ENSG00000143891,_ENSG00000178607,_ENSG00000119638,_ENSG00000086015,_ENSG00000107779,_ENSG00000116106,_ENSG00000125388,_ENSG00000163785,_ENSG00000067057,_ENSG00000173846,_ENSG00000069956,_ENSG00000156345,_ENSG00000160584,_ENSG00000183421,_ENSG00000120915,_ENSG00000037280,_ENSG00000169398,_ENSG00000115170,_ENSG00000073737,_ENSG00000162889,_ENSG00000152556,_ENSG00000034152	328	658	19113	1.948281933427237	0.9942460357013188	0.8208064441047005	7.348015220062876
UP_SEQ_FEATURE	binding_site:ATP	19	5.654761904761905	0.005806258913565544	ENSG00000178607,_ENSG00000119638,_ENSG00000086015,_ENSG00000107779,_ENSG00000116106,_ENSG00000125388,_ENSG00000163785,_ENSG00000173846,_ENSG00000143179,_ENSG00000069956,_ENSG00000156345,_ENSG00000100605,_ENSG00000160584,_ENSG00000183421,_ENSG00000037280,_ENSG00000169398,_ENSG00000115170,_ENSG00000162889,_ENSG00000034152	328	542	19113	2.042722302223022	0.9981217013182199	0.7918189649671294	8.870183526383869
SP_PIR_KEYWORDS	duplication	11	3.273809523809524	0.005844426403186366	ENSG00000164111,_ENSG00000139193,_ENSG00000188404,_ENSG00000159840,_ENSG00000126247,_ENSG00000196924,_ENSG00000067182,_ENSG00000035403,_ENSG00000067057,_ENSG00000135046,_ENSG00000152556	328	228	19235	2.829281664527172	0.8856831846216497	0.35192984238509195	7.7649090361549655
SP_PIR_KEYWORDS	cell_adhesion	16	4.761904761904762	0.006017608534646849	ENSG00000107736,_ENSG00000091129,_ENSG00000110876,_ENSG00000112378,_ENSG00000174175,_ENSG00000067141,_ENSG00000089012,_ENSG00000110400,_ENSG00000073712,_ENSG00000160588,_ENSG00000188404,_ENSG00000139182,_ENSG00000159840,_ENSG00000137801,_ENSG00000035403,_ENSG00000076662	328	422	19235	2.223442376603861	0.8928195378738952	0.3107883590003666	7.986227240754385
GOTERM_CC_FAT	GO:0043005~neuron_projection	14	4.166666666666666	0.006106493654170247	ENSG00000091129,_ENSG00000105329,_ENSG00000152818,_ENSG00000198576,_ENSG00000110400,_ENSG00000197971,_ENSG00000107130,_ENSG00000125388,_ENSG00000166313,_ENSG00000100151,_ENSG00000173846,_ENSG00000026025,_ENSG00000146426,_ENSG00000186350	220	342	12782	2.378362573099415	0.8254748014307332	0.29470366325049047	7.8000775349911455
GOTERM_BP_FAT	GO:0016477~cell_migration	13	3.869047619047619	0.006992380875186699	ENSG00000091129,_ENSG00000105329,_ENSG00000110876,_ENSG00000122861,_ENSG00000174175,_ENSG00000160712,_ENSG00000130635,_ENSG00000147065,_ENSG00000166313,_ENSG00000069702,_ENSG00000137801,_ENSG00000169398,_ENSG00000115170	260	276	13528	2.4507246376811596	0.9999973314816347	0.6886152849360818	11.253347684517422
UP_SEQ_FEATURE	domain:Protein_kinase	17	5.059523809523809	0.007139976671622393	ENSG00000178607,_ENSG00000119638,_ENSG00000086015,_ENSG00000107779,_ENSG00000116106,_ENSG00000125388,_ENSG00000163785,_ENSG00000173846,_ENSG00000069956,_ENSG00000156345,_ENSG00000160584,_ENSG00000183421,_ENSG00000169398,_ENSG00000037280,_ENSG00000115170,_ENSG00000162889,_ENSG00000034152	328	469	19113	2.1121808206354986	0.9995581341263842	0.7866669746691372	10.800770831917472
GOTERM_MF_FAT	GO:0005099~Ras_GTPase_activator_activity	7	2.083333333333333	0.007170915305062672	ENSG00000131374,_ENSG00000107021,_ENSG00000104946,_ENSG00000099992,_ENSG00000099331,_ENSG00000162065,_ENSG00000125875	244	91	12983	4.093001261034048	0.9752549410250871	0.7085955601580693	9.880942566552742
GOTERM_BP_FAT	GO:0006002~fructose_6-phosphate_metabolic_process	3	0.8928571428571428	0.007196288348152042	ENSG00000131459,_ENSG00000067057,_ENSG00000152556	260	7	13528	22.298901098901098	0.9999981670770811	0.6673950690351087	11.562888991524856
GOTERM_BP_FAT	GO:0000904~cell_morphogenesis_involved_in_differentiation	12	3.571428571428571	0.007319681016242042	ENSG00000107736,_ENSG00000069702,_ENSG00000091129,_ENSG00000105329,_ENSG00000122877,_ENSG00000169398,_ENSG00000116106,_ENSG00000110400,_ENSG00000163785,_ENSG00000166313,_ENSG00000186350,_ENSG00000020633	260	244	13528	2.558890290037831	0.9999985397951552	0.6442796158093673	11.74971113372395
INTERPRO	IPR017441:Protein_kinase,_ATP_binding_site	17	5.059523809523809	0.007572811224573694	ENSG00000178607,_ENSG00000119638,_ENSG00000086015,_ENSG00000107779,_ENSG00000116106,_ENSG00000125388,_ENSG00000163785,_ENSG00000173846,_ENSG00000069956,_ENSG00000156345,_ENSG00000160584,_ENSG00000183421,_ENSG00000169398,_ENSG00000037280,_ENSG00000115170,_ENSG00000162889,_ENSG00000034152	297	455	16659	2.0957042957042957	0.9926323267891184	0.9141648486290049	10.721096226865711
GOTERM_BP_FAT	GO:0051249~regulation_of_lymphocyte_activation	9	2.6785714285714284	0.0076510554167195256	ENSG00000139193,_ENSG00000112149,_ENSG00000104998,_ENSG00000105329,_ENSG00000213658,_ENSG00000169194,_ENSG00000089012,_ENSG00000204482,_ENSG00000101082	260	148	13528	3.164033264033264	0.9999992071157473	0.6333689261162851	12.2495905353029
INTERPRO	IPR011993:Pleckstrin_homology-type	13	3.869047619047619	0.0082170170615919	ENSG00000107679,_ENSG00000034053,_ENSG00000115896,_ENSG00000149970,_ENSG00000166313,_ENSG00000157978,_ENSG00000147065,_ENSG00000173848,_ENSG00000073712,_ENSG00000176531,_ENSG00000113108,_ENSG00000146426,_ENSG00000070882	297	303	16659	2.406540654065407	0.9951565208693799	0.8308056676773699	11.581771520423246
GOTERM_MF_FAT	GO:0003779~actin_binding	14	4.166666666666666	0.00848908542863596	ENSG00000171617,_ENSG00000152818,_ENSG00000099331,_ENSG00000128641,_ENSG00000147065,_ENSG00000110880,_ENSG00000112419,_ENSG00000136153,_ENSG00000183963,_ENSG00000147202,_ENSG00000134709,_ENSG00000196924,_ENSG00000104490,_ENSG00000035403	244	326	12983	2.285049783767475	0.9874998669702533	0.6656289578918054	11.595278613825089
GOTERM_CC_FAT	GO:0042995~cell_projection	22	6.547619047619048	0.008512346126757248	ENSG00000085733,_ENSG00000107736,_ENSG00000091129,_ENSG00000105329,_ENSG00000099331,_ENSG00000152818,_ENSG00000198576,_ENSG00000110400,_ENSG00000197971,_ENSG00000125388,_ENSG00000107130,_ENSG00000166313,_ENSG00000147065,_ENSG00000100151,_ENSG00000173846,_ENSG00000135046,_ENSG00000033867,_ENSG00000099992,_ENSG00000026025,_ENSG00000169398,_ENSG00000146426,_ENSG00000186350	220	697	12782	1.8338593974175037	0.91252508167867	0.33373460427853285	10.715624214496621
UP_SEQ_FEATURE	site:Not_glycosylated	4	1.1904761904761905	0.008635029171061083	ENSG00000143641,_ENSG00000135617,_ENSG00000160712,_ENSG00000000971	328	25	19113	9.323414634146342	0.9999129461935334	0.7894777703837925	12.91929563159685
SP_PIR_KEYWORDS	membrane	128	38.095238095238095	0.0088759866911755	ENSG00000107736,_ENSG00000091129,_ENSG00000152990,_ENSG00000182162,_ENSG00000174175,_ENSG00000151079,_ENSG00000102996,_ENSG00000107130,_ENSG00000054392,_ENSG00000163785,_ENSG00000167705,_ENSG00000160588,_ENSG00000139193,_ENSG00000145911,_ENSG00000109586,_ENSG00000151062,_ENSG00000166592,_ENSG00000073910,_ENSG00000152818,_ENSG00000054967,_ENSG00000137331,_ENSG00000188735,_ENSG00000159618,_ENSG00000156471,_ENSG00000069702,_ENSG00000139182,_ENSG00000033867,_ENSG00000204482,_ENSG00000067182,_ENSG00000035403,_ENSG00000168394,_ENSG00000085117,_ENSG00000129625,_ENSG00000104998,_ENSG00000126247,_ENSG00000106692,_ENSG00000213420,_ENSG00000166313,_ENSG00000176463,_ENSG00000135046,_ENSG00000173218,_ENSG00000112149,_ENSG00000116514,_ENSG00000141526,_ENSG00000222040,_ENSG00000108370,_ENSG00000196876,_ENSG00000067191,_ENSG00000076662,_ENSG00000198162,_ENSG00000164300,_ENSG00000165389,_ENSG00000110876,_ENSG00000160991,_ENSG00000160712,_ENSG00000169105,_ENSG00000205981,_ENSG00000159733,_ENSG00000149782,_ENSG00000110400,_ENSG00000034677,_ENSG00000107819,_ENSG00000107897,_ENSG00000183421,_ENSG00000151136,_ENSG00000169398,_ENSG00000117560,_ENSG00000115525,_ENSG00000069849,_ENSG00000015475,_ENSG00000108582,_ENSG00000107679,_ENSG00000198589,_ENSG00000107779,_ENSG00000089012,_ENSG00000173846,_ENSG00000111640,_ENSG00000188404,_ENSG00000122378,_ENSG00000037280,_ENSG00000118507,_ENSG00000078596,_ENSG00000166002,_ENSG00000063438,_ENSG00000166405,_ENSG00000154165,_ENSG00000198246,_ENSG00000167130,_ENSG00000067141,_ENSG00000086015,_ENSG00000198576,_ENSG00000149970,_ENSG00000142408,_ENSG00000147041,_ENSG00000145506,_ENSG00000143641,_ENSG00000006007,_ENSG00000188818,_ENSG00000131067,_ENSG00000101082,_ENSG00000011021,_ENSG00000112378,_ENSG00000099337,_ENSG00000148985,_ENSG00000067221,_ENSG00000116106,_ENSG00000136040,_ENSG00000197971,_ENSG00000159348,_ENSG00000181804,_ENSG00000196639,_ENSG00000196396,_ENSG00000136247,_ENSG00000184007,_ENSG00000132334,_ENSG00000111962,_ENSG00000178607,_ENSG00000182534,_ENSG00000173926,_ENSG00000163171,_ENSG00000147065,_ENSG00000092096,_ENSG00000213658,_ENSG00000117009,_ENSG00000073737,_ENSG00000115170,_ENSG00000125875,_ENSG00000118322	328	6256	19235	1.199862765891086	0.9630716887334718	0.3757808844831677	11.56867752284494
GOTERM_BP_FAT	GO:0043087~regulation_of_GTPase_activity	8	2.380952380952381	0.009415743594900255	ENSG00000131374,_ENSG00000107021,_ENSG00000104946,_ENSG00000099992,_ENSG00000157985,_ENSG00000108370,_ENSG00000162065,_ENSG00000125875	260	123	13528	3.38411507191995	0.9999999694219591	0.6844796969063378	14.867050126045743
GOTERM_BP_FAT	GO:0042306~regulation_of_protein_import_into_nucleus	5	1.488095238095238	0.009776895255709744	ENSG00000139193,_ENSG00000105329,_ENSG00000107779,_ENSG00000196924,_ENSG00000013810	260	44	13528	5.9125874125874125	0.999999984305105	0.6747368219582766	15.39358668143701
GOTERM_BP_FAT	GO:0006954~inflammatory_response	14	4.166666666666666	0.009874161463972303	ENSG00000105329,_ENSG00000174175,_ENSG00000160712,_ENSG00000169194,_ENSG00000135046,_ENSG00000196639,_ENSG00000137801,_ENSG00000120915,_ENSG00000110944,_ENSG00000000971,_ENSG00000067182,_ENSG00000115170,_ENSG00000186350,_ENSG00000034152	260	325	13528	2.241325443786982	0.9999999868861319	0.656175273219334	15.534869924119466
